VendorID,pickup_datetime,pickup_longitude,pickup_lattitude,fare_amount,tip_amount,passenger_count,trip_distance
1,2015011500,-73.991561889648438,40.727001190185547,17,3.65,1,5.50
1,2015011500,-74.008132934570313,40.737682342529297,15,0,1,4.20
1,2015011500,-73.9742431640625,40.76409912109375,4,1,1,.50
1,2015011500,-74.008094787597656,40.70782470703125,10,3,1,2.60
2,2015011500,-73.983757019042969,40.729648590087891,13.5,0,6,3.85
1,2015011500,-73.991912841796875,40.759189605712891,14.5,0,1,3.60
1,2015011500,-73.988311767578125,40.764183044433594,5,1.6,1,.80
2,2015011500,-73.988304138183594,40.754016876220703,9.5,2,1,2.19
1,2015011500,-74.010726928710938,40.703132629394531,13.5,1,1,3.80
1,2015011500,-73.988929748535156,40.744876861572266,7.5,1.75,1,1.50
2,2015011500,-74.001029968261719,40.731651306152344,18.5,3.8,6,5.19
2,2015011500,-73.998291015625,40.750808715820312,4.5,0,1,.72
1,2015011500,-73.97833251953125,40.745979309082031,31,5.8,1,11.20
2,2015011500,-73.962760925292969,40.77557373046875,6,0,1,1.33
1,2015011500,-74.005668640136719,40.726333618164062,6,1.8,1,.90
2,2015011500,-73.991546630859375,40.760021209716797,7.5,2.4,1,1.76
2,2015011500,-73.971282958984375,40.675670623779297,7,1.5,6,1.50
2,2015011500,-73.791610717773437,40.645271301269531,52,11.47,1,16.42
1,2015011500,-73.938224792480469,40.796401977539063,10,1.69,1,2.10
1,2015011500,-73.986038208007813,40.761817932128906,6,1,1,1.20
2,2015011500,-73.993629455566406,40.724651336669922,6.5,1.4,3,1.21
1,2015011500,-73.993385314941406,40.720329284667969,12,3.3,2,3.10
2,2015011500,-74.005653381347656,40.740631103515625,8.5,0,5,2.10
2,2015011500,-73.977043151855469,40.681404113769531,14.5,3,1,4.19
2,2015011500,-73.983352661132813,40.762775421142578,15.5,3.2,1,4.27
2,2015011500,-73.986549377441406,40.721847534179687,19,0,1,5.32
1,2015011500,-73.97698974609375,40.784923553466797,19.5,5.2,1,5.20
2,2015011500,-73.971893310546875,40.754116058349609,9,1.5,1,2.41
2,2015011500,-73.978759765625,40.762401580810547,24,4.9,2,7.58
1,2015011500,-73.994407653808594,40.721160888671875,15,3.25,1,3.60
1,2015011500,-73.989273071289063,40.737361907958984,23,4.85,1,6.70
2,2015011500,-73.97784423828125,40.762046813964844,5.5,1.2,1,1.15
2,2015011500,-73.988815307617188,40.744800567626953,9,0,1,1.91
1,2015011500,-73.973861694335937,40.760589599609375,12.5,2.75,1,3.10
1,2015011500,-73.970817565917969,40.751552581787109,5.5,1,1,.80
2,2015011500,-73.992179870605469,40.725143432617187,12,3.57,1,3.57
1,2015011500,-73.974983215332031,40.750953674316406,6.5,1,1,1.20
1,2015011500,-74.00579833984375,40.725677490234375,11.5,0,1,3.00
2,2015011500,-73.986099243164062,40.722614288330078,52.5,11.67,1,19.45
2,2015011500,-73.990852355957031,40.75628662109375,7,1.5,6,1.56
1,2015011500,-73.99322509765625,40.724521636962891,13,2.85,1,3.40
2,2015011500,-73.987060546875,40.739036560058594,10,0,5,2.28
1,2015011500,-73.989974975585937,40.759021759033203,5.5,1.7,1,1.00
1,2015011500,-74.007865905761719,40.740364074707031,16.5,3,4,4.60
1,2015011500,-73.961921691894531,40.760356903076172,12,2.65,1,2.70
2,2015011500,-74.005401611328125,40.706558227539063,45,11.58,1,16.67
2,2015011500,-74.006416320800781,40.7391357421875,31,6.3,1,9.61
2,2015011500,-74.000228881835938,40.730403900146484,13,0,2,3.30
2,2015011500,-73.980911254882812,40.750759124755859,4,0,3,.65
2,2015011500,-73.983627319335938,40.725811004638672,12,2.5,1,2.94
2,2015011500,-73.954940795898438,40.769218444824219,6,0,1,.89
1,2015011500,-73.958061218261719,40.81109619140625,4.5,1.15,1,.60
