VendorID,pickup_datetime,pickup_longitude,pickup_lattitude,fare_amount,tip_amount,passenger_count,trip_distance
2,2015012000,-73.982246398925781,40.76287841796875,11,1.7,1,3.08
2,2015012000,-73.982223510742188,40.777992248535156,12.5,2.6,1,3.52
2,2015012000,-73.996994018554688,40.742362976074219,10.5,0,1,2.15
2,2015012000,-73.99072265625,40.733989715576172,7.5,1.6,1,1.27
2,2015012000,-73.988311767578125,40.721870422363281,9.5,0,1,2.20
2,2015012000,-73.993919372558594,40.761653900146484,27.5,5.6,2,7.78
2,2015012000,-74.001388549804688,40.726371765136719,6.5,1.75,2,1.53
1,2015012000,-73.99163818359375,40.749858856201172,22.5,4.76,1,6.10
1,2015012000,-73.988349914550781,40.719894409179687,5,2,2,.90
2,2015012000,-73.871040344238281,40.773735046386719,28,0,5,9.57
2,2015012000,-74.004173278808594,40.7196044921875,6.5,0,1,1.22
2,2015012000,-73.978111267089844,40.729377746582031,15.5,3.2,4,4.25
1,2015012000,-73.994636535644531,40.744991302490234,7.5,1,1,1.50
1,2015012000,-73.992805480957031,40.750438690185547,6,1.8,1,1.30
2,2015012000,-73.986480712890625,40.756626129150391,6.5,0,4,1.10
2,2015012000,-73.977645874023438,40.786846160888672,11,1,1,2.41
1,2015012000,-73.988517761230469,40.748985290527344,8,2.3,2,1.30
2,2015012000,-73.990043640136719,40.756786346435547,13,2.86,1,3.78
1,2015012000,-73.974945068359375,40.680660247802734,7.5,1.75,1,1.80
1,2015012000,-73.951713562011719,40.811683654785156,10.5,2.35,2,2.40
1,2015012000,0,0,8.5,1.95,2,2.10
1,2015012000,-73.991874694824219,40.721900939941406,12.5,0,4,3.60
2,2015012000,-73.986213684082031,40.727981567382813,10.5,1,1,2.69
1,2015012000,-73.969398498535156,40.790260314941406,10,0,1,2.20
1,2015012000,-73.983909606933594,40.727046966552734,8.5,1,1,2.10
2,2015012000,-74.002593994140625,40.733631134033203,7,1.5,4,1.45
2,2015012000,-73.931449890136719,40.765388488769531,8,0,1,1.45
1,2015012000,-74.001312255859375,40.741439819335938,31.5,0,1,10.90
1,2015012000,-73.946624755859375,40.785110473632813,5.5,0,1,1.20
1,2015012000,-73.96856689453125,40.754798889160156,15.5,0,2,4.40
1,2015012000,0,0,17.5,2,1,5.20
2,2015012000,-73.862907409667969,40.768775939941406,25.5,6.7,1,8.95
2,2015012000,-73.9920654296875,40.684314727783203,7.5,0,1,1.51
2,2015012000,-73.974250793457031,40.788787841796875,8.5,1.5,3,2.07
1,2015012000,-74.009986877441406,40.711368560791016,75,0,1,.00
1,2015012000,-73.990180969238281,40.757362365722656,7.5,0,1,1.30
1,2015012000,-73.873153686523438,40.774051666259766,22,4.65,1,7.20
2,2015012000,-73.874420166015625,40.773990631103516,10.5,2.75,6,3.07
2,2015012000,-73.887443542480469,40.755439758300781,4.5,0,1,.60
2,2015012000,-73.993698120117187,40.747173309326172,11,0,5,3.04
2,2015012000,-73.899955749511719,40.757678985595703,30,4,3,10.34
2,2015012000,-74.000114440917969,40.72857666015625,19.5,2,5,5.49
2,2015012000,-73.996353149414063,40.732280731201172,9.5,2,1,2.48
2,2015012000,-74.00567626953125,40.652969360351563,5,0,2,.84
1,2015012000,-73.993263244628906,40.747440338134766,12.5,1.2,2,3.30
2,2015012000,-73.953773498535156,40.775058746337891,16.5,0,1,5.06
2,2015012000,-73.956588745117187,40.767059326171875,37.5,13,1,13.93
1,2015012000,-73.782203674316406,40.644596099853516,19,0,1,5.60
1,2015012000,-73.988288879394531,40.741024017333984,6.5,1.56,2,1.10
1,2015012000,-73.971138000488281,40.751129150390625,7.5,1.75,1,1.60
2,2015012000,-74.009201049804688,40.726032257080078,10.5,0,6,2.83
1,2015012000,-73.977104187011719,40.743095397949219,9.5,2.1,1,2.30
1,2015012000,-73.990875244140625,40.7340087890625,4.5,1.15,1,.90
1,2015012000,-73.92523193359375,40.768726348876953,8,2.3,1,1.90
1,2015012000,-73.989082336425781,40.718944549560547,9,1,2,1.90
2,2015012000,-73.942100524902344,40.754245758056641,5.5,0,5,1.11
2,2015012000,-73.996078491210937,40.681938171386719,15.5,2.5,1,4.22
1,2015012000,-73.999435424804687,40.738529205322266,6.5,0,1,1.20
2,2015012000,-73.978157043457031,40.758819580078125,4.5,0,1,.71
2,2015012000,-73.982498168945313,40.761791229248047,52,11.47,1,.00
2,2015012000,-73.990913391113281,40.756080627441406,9,0,2,2.29
1,2015012000,-73.970085144042969,40.756423950195312,8.5,2.5,1,2.40
1,2015012000,-73.963737487792969,40.802837371826172,8.5,0,1,1.70
1,2015012000,-74.004447937011719,40.742221832275391,11,2.45,1,2.90
1,2015012000,-73.982696533203125,40.763866424560547,17,5.45,1,4.70
1,2015012000,-73.987449645996094,40.721763610839844,7.5,1,1,1.20
1,2015012000,-73.781997680664063,40.644672393798828,52,11.6,1,18.80
1,2015012000,-73.937187194824219,40.810337066650391,4.5,0,1,.80
1,2015012000,-73.991233825683594,40.727630615234375,7,1.65,1,1.40
2,2015012000,-73.979705810546875,40.752902984619141,5.5,1.8,1,1.06
2,2015012000,-74.0059814453125,40.735401153564453,16,2.5,1,4.45
2,2015012000,-73.979484558105469,40.751522064208984,19,3,1,4.92
1,2015012000,-73.978073120117187,40.752384185791016,5.5,0,1,1.00
2,2015012000,-73.978286743164063,40.751430511474609,6.5,1,3,1.18
2,2015012000,-73.995681762695313,40.764446258544922,7,1.5,1,1.54
2,2015012000,-73.955635070800781,40.776500701904297,24,3,6,5.55
2,2015012000,-73.990226745605469,40.738628387451172,5.5,0,1,1.00
1,2015012000,-73.989959716796875,40.671009063720703,13.5,2.96,1,3.50
2,2015012000,-73.9927978515625,40.758430480957031,14.5,0,2,4.05
2,2015012000,-73.983802795410156,40.750133514404297,18,0,1,5.20
1,2015012000,-73.999885559082031,40.738689422607422,12,0,1,2.80
2,2015012000,-73.980903625488281,40.729637145996094,13,0,1,3.19
1,2015012000,-73.993179321289063,40.741344451904297,5.5,0,2,1.00
1,2015012000,-73.785110473632813,40.648544311523438,52,0,1,17.90
2,2015012000,-73.954483032226563,40.78411865234375,16,3.3,6,4.74
1,2015012000,-73.973960876464844,40.743110656738281,6.5,1,1,1.60
1,2015012000,-74.001693725585938,40.714962005615234,16,1.5,1,4.40
1,2015012000,-73.987419128417969,40.760364532470703,23,4.85,1,7.10
1,2015012000,-73.9798583984375,40.743358612060547,7,0,1,1.40
1,2015012000,-73.968841552734375,40.754920959472656,3,0,1,.00
2,2015012000,-73.92205810546875,40.760448455810547,4.5,1.25,1,.75
2,2015012000,-73.968421936035156,40.761940002441406,7.5,0,1,1.86
2,2015012000,-73.984588623046875,40.736305236816406,11.5,2,1,2.45
2,2015012000,-73.983505249023437,40.729976654052734,11,0,1,3.00
1,2015012000,-73.968017578125,40.755672454833984,17,0,1,5.60
2,2015012000,-73.996315002441406,40.737941741943359,7.5,0,1,1.53
2,2015012000,-73.98626708984375,40.762416839599609,8.5,1.8,1,2.19
2,2015012000,-73.989578247070313,40.719100952148438,7,0,2,1.11
2,2015012000,-73.994926452636719,40.760311126708984,6.5,2,1,1.54
2,2015012000,-73.99688720703125,40.716438293457031,11.5,3,1,3.34
2,2015012000,-73.873405456542969,40.773994445800781,9,0,3,2.51
1,2015012000,-73.996414184570313,40.753437042236328,4.5,1.15,1,.70
2,2015012000,-73.975975036621094,40.744712829589844,5,1,1,.83
1,2015012000,-73.978477478027344,40.736858367919922,12.5,1,1,3.70
2,2015012000,-73.999771118164063,40.717960357666016,12.5,2.6,2,3.37
1,2015012000,-73.988456726074219,40.7564697265625,4,0,1,.50
1,2015012000,-73.994499206542969,40.750091552734375,5,1,1,.90
2,2015012000,-73.994659423828125,40.740291595458984,4.5,0,1,.75
1,2015012000,-73.990310668945313,40.727367401123047,9.5,2.15,1,2.60
1,2015012000,-73.963294982910156,40.774673461914063,5.5,1.7,1,.90
2,2015012000,-73.985275268554688,40.758872985839844,4,1.12,1,.61
2,2015012000,-73.983772277832031,40.721630096435547,25,0,1,8.57
1,2015012000,-73.925361633300781,40.743816375732422,32.5,6.76,1,11.10
1,2015012000,-73.934364318847656,40.762531280517578,5.5,0,1,1.00
1,2015012000,-73.993988037109375,40.756473541259766,21.5,4.55,1,6.30
2,2015012000,-73.992073059082031,40.715625762939453,15.5,0,6,4.48
2,2015012000,-73.990852355957031,40.750350952148438,18,4.62,5,5.07
1,2015012000,-73.952911376953125,40.782985687255859,15.5,3.36,1,4.80
1,2015012000,-73.983993530273437,40.749164581298828,12.5,2.75,3,3.30
1,2015012000,-73.993751525878906,40.721145629882813,15.5,2.52,1,4.20
1,2015012000,-73.87042236328125,40.773849487304688,20.5,4.36,2,6.90
2,2015012000,-73.782257080078125,40.644618988037109,52,10,1,18.38
2,2015012000,-73.966949462890625,40.803791046142578,15.5,1.2,1,4.33
1,2015012000,-73.874420166015625,40.7740478515625,29.5,2.5,1,10.10
1,2015012000,-73.9722900390625,40.757801055908203,60,12.06,1,5.90
1,2015012000,-73.964424133300781,40.803192138671875,8.5,2,2,2.10
1,2015012000,-73.991714477539062,40.716266632080078,11,2.45,1,2.80
2,2015012000,-73.986976623535156,40.757831573486328,16.5,3.4,1,5.04
2,2015012000,-73.956977844238281,40.718559265136719,10.5,2.75,1,2.59
1,2015012000,-74.013099670410156,40.702396392822266,14.5,3.15,1,4.60
1,2015012000,-73.914794921875,40.746273040771484,8.5,0,1,1.90
1,2015012000,-73.990989685058594,40.734935760498047,13.5,1.9,1,3.50
1,2015012000,-73.953994750976563,40.781291961669922,13,2.85,1,3.60
2,2015012000,-73.99127197265625,40.750499725341797,19.5,0,2,5.61
1,2015012000,-73.961418151855469,40.760265350341797,18.5,3.96,2,6.20
2,2015012000,-73.988288879394531,40.779281616210938,6,2.5,2,1.58
2,2015012000,-73.98248291015625,40.756679534912109,6,1.46,1,.98
2,2015012000,-73.980827331542969,40.774730682373047,12.5,0,1,3.18
1,2015012000,-74.00433349609375,40.741935729980469,22,4.65,1,6.60
1,2015012000,-73.979713439941406,40.761516571044922,6.5,0,1,1.30
1,2015012000,-73.997627258300781,40.720752716064453,19,0,1,4.40
2,2015012000,-74.007904052734375,40.705814361572266,12,2.66,6,3.27
1,2015012000,-73.992805480957031,40.72344970703125,20,0,1,6.50
1,2015012000,-73.981170654296875,40.741676330566406,9,2.05,2,2.20
1,2015012000,-73.983993530273437,40.729434967041016,9,0,2,2.30
1,2015012000,-73.982803344726563,40.7213134765625,13,0,2,3.30
1,2015012000,-74.001876831054688,40.740455627441406,10.5,0,4,2.30
1,2015012000,-73.987144470214844,40.75799560546875,14.5,3.15,1,3.70
2,2015012000,-73.993209838867187,40.719459533691406,13.5,0,2,3.41
2,2015012000,-73.986839294433594,40.760356903076172,4,0.9,4,.40
2,2015012000,-73.98101806640625,40.733509063720703,4,0.9,1,.73
