VendorID,pickup_datetime,pickup_longitude,pickup_lattitude,fare_amount,tip_amount,passenger_count,trip_distance
1,2015011400,-74.003440856933594,40.738636016845703,16,5.15,1,4.60
2,2015011400,-73.996856689453125,40.725421905517578,12.5,2.2,1,3.36
1,2015011400,-73.9835205078125,40.760551452636719,11,3.05,1,2.90
2,2015011400,-73.99334716796875,40.751800537109375,3.5,0,1,.36
1,2015011400,-73.990074157714844,40.737705230712891,6.5,2,1,1.30
1,2015011400,-73.9749755859375,40.752674102783203,8,2,1,2.20
1,2015011400,-73.976470947265625,40.755466461181641,20.5,4.35,1,4.50
2,2015011400,-73.994354248046875,40.724891662597656,5,1,6,.81
2,2015011400,-73.992988586425781,40.752536773681641,10.5,2.75,5,2.56
2,2015011400,-73.997100830078125,40.750423431396484,4.5,1,5,.88
1,2015011400,-73.930740356445313,40.756973266601563,5.5,0,1,1.00
2,2015011400,-73.990150451660156,40.757091522216797,10,0,2,2.01
2,2015011400,-73.969520568847656,40.757991790771484,5.5,1.2,1,1.02
2,2015011400,-73.963859558105469,40.775341033935547,8.5,0,1,1.66
1,2015011400,-73.9541015625,40.764060974121094,14,0,1,4.50
1,2015011400,-74.003372192382813,40.722145080566406,12.5,0,2,3.30
2,2015011400,-74.0062255859375,40.71746826171875,7,1,1,1.24
2,2015011400,-73.988937377929687,40.670269012451172,6,0,1,1.21
1,2015011400,-73.957649230957031,40.717891693115234,7.5,0,1,1.60
1,2015011400,-73.923393249511719,40.743900299072266,7,2.05,1,1.30
1,2015011400,-73.956123352050781,40.694793701171875,20.5,5.45,3,4.70
2,2015011400,-73.991920471191406,40.722011566162109,9.5,0,1,2.30
1,2015011400,-73.957687377929688,40.713092803955078,4.5,1.7,1,.70
1,2015011400,-73.988777160644531,40.722183227539062,10.5,2.35,1,2.70
2,2015011400,-73.980987548828125,40.747325897216797,8,0,2,1.89
1,2015011400,-73.994621276855469,40.724773406982422,5.5,1.7,1,.80
2,2015011400,-73.970771789550781,40.755931854248047,15,2,1,3.23
2,2015011400,-74.004829406738281,40.707061767578125,4,0,1,.43
2,2015011400,-73.985725402832031,40.731376647949219,8.5,1.8,3,1.47
2,2015011400,-73.969619750976563,40.766006469726562,8.5,2.25,1,2.29
2,2015011400,0,0,26,0,1,.00
2,2015011400,-73.956771850585938,40.771106719970703,8,0,1,1.89
1,2015011400,-73.968162536621094,40.755283355712891,8.5,0,1,2.20
2,2015011400,-73.982276916503906,40.768711090087891,26.5,3.5,5,7.91
1,2015011400,-73.985404968261719,40.73858642578125,9,0,2,1.70
1,2015011400,-73.975616455078125,40.760459899902344,6,1.46,1,1.20
1,2015011400,-74.005668640136719,40.740554809570313,14,0,1,3.60
1,2015011400,-73.788719177246094,40.642498016357422,52.5,0,1,19.50
2,2015011400,-73.994766235351563,40.740188598632813,4,1.35,6,.64
2,2015011400,-73.996414184570313,40.715633392333984,8.5,0,2,1.80
2,2015011400,-73.982254028320312,40.731090545654297,12,0,6,3.11
2,2015011400,-73.964988708496094,40.77520751953125,11,0,1,2.92
1,2015011400,-73.977241516113281,40.764205932617188,8,0,1,1.60
2,2015011400,-73.951210021972656,40.778720855712891,4,0,1,.64
1,2015011400,-73.9776611328125,40.786674499511719,9,0,2,2.40
2,2015011400,-73.976058959960937,40.748443603515625,6,0,5,1.10
1,2015011400,-74.005729675292969,40.740345001220703,5,2,1,1.10
1,2015011400,-73.974456787109375,40.764225006103516,10.5,0,2,2.70
2,2015011400,-73.9847412109375,40.757572174072266,9.5,2.5,2,2.30
2,2015011400,-74.006790161132813,40.719680786132813,29.5,0,1,7.87
2,2015011400,-73.997230529785156,40.719306945800781,13.5,0,2,3.11
2,2015011400,-74.004257202148438,40.742641448974609,11,0,6,2.14
2,2015011400,-73.982994079589844,40.763023376464844,4,0,2,.21
1,2015011400,-73.974525451660156,40.742061614990234,6.5,1.56,2,1.20
2,2015011400,-73.987136840820313,40.720481872558594,12,2.5,1,2.93
2,2015011400,-73.949234008789063,40.823856353759766,18.5,4.75,1,5.88
2,2015011400,-73.971794128417969,40.757110595703125,6.5,1.4,6,1.44
1,2015011400,-73.990432739257813,40.756259918212891,6.5,1.55,1,1.10
2,2015011400,-73.990257263183594,40.772037506103516,17.5,0,1,4.81
1,2015011400,-73.993942260742188,40.751609802246094,7,0,1,1.60
2,2015011400,-73.782096862792969,40.644771575927734,48,0,2,16.33
2,2015011400,-74.002449035644531,40.734321594238281,13,0,1,3.15
2,2015011400,-73.995155334472656,40.760372161865234,16,3.3,1,4.40
1,2015011400,-74.008468627929687,40.720424652099609,29,7.55,2,8.60
1,2015011400,-73.975265502929688,40.752189636230469,6,1.8,1,1.10
1,2015011400,-73.783447265625,40.648593902587891,52,0.01,1,16.50
2,2015011400,-73.984733581542969,40.728507995605469,12.5,2.6,1,3.59
1,2015011400,-73.979095458984375,40.759342193603516,16,3.46,1,3.00
2,2015011400,-73.971748352050781,40.7972412109375,18,0,1,4.76
1,2015011400,-73.994216918945313,40.722797393798828,20,0,4,5.20
2,2015011400,-73.990676879882813,40.686431884765625,9,2.38,2,1.84
