VendorID,pickup_datetime,pickup_longitude,pickup_lattitude,fare_amount,tip_amount,passenger_count,trip_distance
1,2015013000,-73.993400573730469,40.757259368896484,24.5,5.15,1,6.70
1,2015013000,-73.802406311035156,40.647617340087891,52,10,1,15.90
1,2015013000,-74.002769470214844,40.7236328125,6.5,1,1,1.40
1,2015013000,-73.965888977050781,40.762619018554687,8,0,1,2.20
2,2015013000,-73.985359191894531,40.753189086914063,8.5,1.96,1,1.51
2,2015013000,-73.993522644042969,40.762985229492188,6,1.46,1,1.13
2,2015013000,-74.009086608886719,40.713459014892578,19.5,2,1,5.61
2,2015013000,-73.988906860351563,40.722930908203125,21.5,4.56,1,5.72
1,2015013000,0,0,15,4.07,1,4.20
2,2015013000,-73.992172241210937,40.715351104736328,26.5,6.95,1,9.17
2,2015013000,-73.993659973144531,40.741630554199219,3,0,1,.13
1,2015013000,-73.997665405273438,40.725700378417969,8,2.3,3,1.30
1,2015013000,-73.991371154785156,40.744983673095703,22.5,0,1,5.70
1,2015013000,-73.977439880371094,40.752124786376953,15,0,1,3.90
1,2015013000,-73.983589172363281,40.739006042480469,6,1.45,3,1.00
2,2015013000,-73.982192993164063,40.760105133056641,10.5,3.54,5,2.87
1,2015013000,0,0,7.5,2.2,1,1.80
1,2015013000,-73.952217102050781,40.811180114746094,5.5,0,1,.90
1,2015013000,-73.986137390136719,40.762374877929688,21,1.11,2,7.20
1,2015013000,-73.992843627929687,40.734096527099609,5.5,0,1,.70
2,2015013000,-74.003799438476562,40.751701354980469,8.5,1.96,1,1.77
1,2015013000,-74.002311706542969,40.73974609375,12.5,0,1,.00
1,2015013000,-73.985038757324219,40.756580352783203,11,2,1,.90
2,2015013000,-73.982940673828125,40.738971710205078,3.5,1.2,1,.43
2,2015013000,-73.982963562011719,40.767589569091797,17.5,0,2,4.61
1,2015013000,-73.968727111816406,40.761688232421875,9.5,2.7,1,1.90
2,2015013000,-73.983833312988281,40.72705078125,11.5,2.56,5,2.30
2,2015013000,-73.982330322265625,40.775596618652344,4.5,1,1,.54
2,2015013000,-74.006851196289062,40.719100952148438,15,3.1,6,4.28
1,2015013000,-73.992820739746094,40.726024627685547,3.5,1.44,1,.30
1,2015013000,-73.783485412597656,40.648738861083984,52,11.6,1,19.00
2,2015013000,-73.988693237304688,40.7569580078125,11,1.5,2,2.12
2,2015013000,-73.989486694335938,40.726020812988281,8,0,2,1.05
1,2015013000,-73.991378784179688,40.732311248779297,5,1.25,1,.80
2,2015013000,-74.003868103027344,40.753108978271484,23,0,1,7.10
2,2015013000,-73.963516235351563,40.774490356445312,6.5,0,1,1.44
1,2015013000,-73.988227844238281,40.749713897705078,3.5,0.7,2,.40
2,2015013000,-73.781913757324219,40.644641876220703,50,12.62,1,18.34
2,2015013000,-73.978355407714844,40.762752532958984,10,2.26,1,2.55
1,2015013000,-73.981185913085938,40.774158477783203,11,2.45,1,2.80
2,2015013000,-73.978668212890625,40.758472442626953,15.5,1,5,3.43
1,2015013000,-73.999313354492187,40.720130920410156,7,1.6,1,1.10
2,2015013000,-74.0025634765625,40.733665466308594,7,1.5,1,1.57
2,2015013000,-73.979972839355469,40.765727996826172,36.5,0,1,12.45
1,2015013000,0,0,7,1,1,1.20
1,2015013000,-73.937820434570313,40.797088623046875,4,1.5,1,.70
2,2015013000,-73.982070922851562,40.731891632080078,10.5,0,1,3.36
2,2015013000,-73.989952087402344,40.734367370605469,4,1.06,1,.39
2,2015013000,-74.006340026855469,40.743904113769531,8.5,0,2,1.53
1,2015013000,-73.999549865722656,40.738616943359375,10,0,2,2.10
2,2015013000,-73.939018249511719,40.699150085449219,28.5,0,1,7.93
2,2015013000,-73.957260131835937,40.766021728515625,15,3.26,5,4.26
2,2015013000,-74.005912780761719,40.736198425292969,8,1.86,1,1.85
2,2015013000,-74.010139465332031,40.712039947509766,20,6.39,5,6.33
2,2015013000,-73.972221374511719,40.759536743164063,11,2,1,2.72
1,2015013000,-73.783424377441406,40.648612976074219,50.5,0,1,19.20
2,2015013000,-74.005058288574219,40.706977844238281,19,4.06,1,6.33
2,2015013000,-73.988296508789063,40.727806091308594,9.5,2,1,2.37
2,2015013000,-74.012367248535156,40.709781646728516,30,4,2,9.59
1,2015013000,-74.00262451171875,40.73394775390625,8.5,1.95,1,1.50
1,2015013000,-73.99346923828125,40.72735595703125,13,2.85,1,2.90
2,2015013000,-73.987716674804688,40.721096038818359,12.5,1,1,2.30
2,2015013000,-73.988700866699219,40.722320556640625,13,0,3,2.84
