VendorID,pickup_datetime,pickup_longitude,pickup_lattitude,fare_amount,tip_amount,passenger_count,trip_distance
2,2015011200,-73.982566833496094,40.745651245117187,7.5,2.4,2,1.60
2,2015011200,-73.979881286621094,40.784248352050781,8.5,0,1,1.72
2,2015011200,-73.955619812011719,40.804080963134766,8,0,1,1.93
1,2015011200,-74.000564575195312,40.729869842529297,25,0,1,7.90
1,2015011200,-73.861572265625,40.730091094970703,33,0,1,11.60
1,2015011200,-74.006187438964844,40.733871459960937,5.5,0,1,1.30
2,2015011200,-73.874412536621094,40.773960113525391,26.5,5.4,1,9.13
2,2015011200,-74.011009216308594,40.708518981933594,17,4.38,1,4.77
2,2015011200,-73.88543701171875,40.773178100585938,6,1.95,1,1.19
2,2015011200,-73.959266662597656,40.771610260009766,11,2.3,1,3.20
2,2015011200,-73.870933532714844,40.773750305175781,28.5,5.8,1,10.08
2,2015011200,-73.991050720214844,40.724079132080078,10,1,1,2.32
1,2015011200,-73.783599853515625,40.648651123046875,52,0,1,17.00
2,2015011200,-73.993995666503906,40.751323699951172,8.5,0,5,1.82
1,2015011200,-74.010101318359375,40.720405578613281,6.5,0.78,2,1.30
2,2015011200,-73.781822204589844,40.644691467285156,52,0,2,19.29
1,2015011200,-73.988853454589844,40.756282806396484,7,0,1,1.20
2,2015011200,-73.979812622070313,40.735240936279297,12.5,0,1,3.25
2,2015011200,-73.961929321289062,40.759666442871094,4.5,1,1,.73
1,2015011200,-73.998672485351563,40.732257843017578,19,0,1,5.50
2,2015011200,-74.004203796386719,40.731056213378906,15,0,1,3.94
2,2015011200,-74.003410339355469,40.708034515380859,10,0,1,2.82
2,2015011200,-73.989501953125,40.734291076660156,8,0,6,1.43
2,2015011200,-73.976699829101563,40.754280090332031,11,0,5,2.70
2,2015011200,-73.963050842285156,40.771949768066406,7.5,0,1,1.35
2,2015011200,-73.941543579101563,40.822620391845703,5.5,0,1,.88
2,2015011200,-73.922233581542969,40.752887725830078,6.5,0,1,1.33
1,2015011200,-73.987396240234375,40.744514465332031,5,0,2,1.10
1,2015011200,-73.941108703613281,40.755348205566406,5,0,2,.60
1,2015011200,-73.990676879882813,40.718196868896484,8.5,0,3,2.30
1,2015011200,-74.006118774414063,40.734603881835938,9.5,2.15,1,2.50
2,2015011200,-74.001922607421875,40.719501495361328,4.5,0,1,.85
2,2015011200,-73.961982727050781,40.715869903564453,26.5,3,1,7.76
1,2015011200,0,0,13,0,1,3.60
2,2015011200,-73.988471984863281,40.764350891113281,4.5,0,3,.74
1,2015011200,0,0,6,0,1,.90
2,2015011200,-73.99755859375,40.674663543701172,5,1.1,1,.93
1,2015011200,-73.982894897460938,40.722644805908203,49.5,0,2,17.20
2,2015011200,-73.991897583007812,40.735275268554688,24.5,0,4,8.22
1,2015011200,-73.994499206542969,40.690017700195313,4,0,1,.40
1,2015011200,-74.008430480957031,40.714344024658203,4.5,1,2,.80
1,2015011200,-73.987457275390625,40.744583129882813,17.5,3,1,4.70
1,2015011200,-73.981796264648437,40.760593414306641,23,4.85,1,7.50
1,2015011200,-73.957695007324219,40.717758178710937,2.5,0,1,.10
1,2015011200,-73.991714477539062,40.750438690185547,11.5,3.2,1,3.20
2,2015011200,-74.000343322753906,40.730583190917969,7,0,2,1.79
1,2015011200,-73.995399475097656,40.749538421630859,3.5,1,2,.40
1,2015011200,-73.992881774902344,40.763278961181641,3.5,0,1,.40
2,2015011200,-74.002227783203125,40.734390258789063,6,1.3,2,1.10
2,2015011200,-73.978271484375,40.748348236083984,9.5,1,1,2.27
2,2015011200,-74.008712768554688,40.713966369628906,36,7.3,2,12.37
1,2015011200,-73.982986450195313,40.771568298339844,19,0,1,6.40
2,2015011200,-73.990013122558594,40.732444763183594,24.5,0,6,8.10
2,2015011200,-73.990333557128906,40.756626129150391,4,1.35,5,.60
2,2015011200,-74.003570556640625,40.738609313964844,5.5,1.5,1,1.10
1,2015011200,-73.987098693847656,40.720481872558594,5.5,2,1,.90
2,2015011200,-73.977584838867187,40.786865234375,17,0,1,4.93
1,2015011200,-73.78802490234375,40.648193359375,50,8,1,18.80
1,2015011200,-73.776824951171875,40.645957946777344,29.5,6.16,1,10.00
2,2015011200,-73.985626220703125,40.755123138427734,13.5,2.8,1,3.82
2,2015011200,-73.973785400390625,40.779228210449219,7,0,1,1.29
2,2015011200,0,0,89,17.8,1,.00
1,2015011200,-73.982711791992188,40.744770050048828,8,0,1,1.80
1,2015011200,-74.007774353027344,40.741069793701172,11,0,3,2.40
1,2015011200,-73.963172912597656,40.793880462646484,12,2,1,3.20
1,2015011200,-74.000778198242188,40.732013702392578,13.5,0,1,3.80
1,2015011200,-73.994659423828125,40.725917816162109,9.5,0,1,2.10
1,2015011200,-73.9932861328125,40.747318267822266,9.5,2.15,1,2.30
1,2015011200,-73.967796325683594,40.801250457763672,19.5,0,1,5.90
1,2015011200,-73.989875793457031,40.757038116455078,5,0,1,.60
2,2015011200,-73.998649597167969,40.744991302490234,19,0,1,6.23
1,2015011200,-73.967765808105469,40.762798309326172,16,0,1,4.50
1,2015011200,-73.873100280761719,40.774124145507812,33.5,6.96,1,11.90
1,2015011200,-73.961128234863281,40.718887329101563,36,5,1,13.00
2,2015011200,-73.865608215332031,40.770927429199219,33,0,2,11.73
2,2015011200,-73.99139404296875,40.720981597900391,15.5,3.2,1,3.92
1,2015011200,-73.987663269042969,40.732585906982422,28,0,1,8.50
1,2015011200,-73.998023986816406,40.759048461914063,40,5.5,1,5.20
2,2015011200,-73.987144470214844,40.755992889404297,4,0,2,.66
2,2015011200,-73.984237670898438,40.757640838623047,20.5,6.3,5,5.54
1,2015011200,-73.993797302246094,40.732749938964844,13,0,1,3.90
2,2015011200,-73.883125305175781,40.748332977294922,5,0,2,.68
2,2015011200,-74.006591796875,40.731311798095703,7.5,0,1,1.81
1,2015011200,-73.982780456542969,40.727169036865234,4,1.06,1,.50
1,2015011200,-73.96630859375,40.761402130126953,11,3.07,1,2.80
1,2015011200,-74.005325317382812,40.748104095458984,10.5,1.7,1,2.40
1,2015011200,-73.990882873535156,40.734085083007813,6,1.45,1,1.00
1,2015011200,-74.009803771972656,40.704490661621094,28.5,0,1,10.30
2,2015011200,-73.982261657714844,40.7685546875,14,0,1,3.92
2,2015011200,-73.987236022949219,40.736003875732422,8.5,0,1,1.60
2,2015011200,-73.988449096679687,40.744918823242188,7.5,0,6,1.61
1,2015011200,-73.958824157714844,40.774971008300781,5,0,1,.50
2,2015011200,-73.871162414550781,40.773941040039063,37,0,5,13.03
1,2015011200,-73.783287048339844,40.648757934570313,34,0,2,12.50
2,2015011200,-73.98797607421875,40.728363037109375,5.5,1.2,1,1.14
1,2015011200,-73.982513427734375,40.746059417724609,16,3.46,1,4.90
1,2015011200,-73.98248291015625,40.762859344482422,14,0,1,4.10
1,2015011200,-73.9766845703125,40.764808654785156,14,0,1,4.00
2,2015011200,-73.993156433105469,40.747386932373047,20.5,5.25,2,5.87
1,2015011200,-73.789566040039063,40.647068023681641,41,8.45,1,15.00
2,2015011200,-73.842277526855469,40.731578826904297,52,11.47,2,11.00
1,2015011200,-73.992469787597656,40.74310302734375,11,2.45,1,2.90
2,2015011200,-73.980659484863281,40.734016418457031,11,2.3,1,2.54
1,2015011200,-73.989898681640625,40.762264251708984,7.5,0,1,1.90
2,2015011200,-74.008316040039063,40.714183807373047,33,3,2,11.55
1,2015011200,-74.004425048828125,40.737827301025391,8.5,0,1,2.10
2,2015011200,-73.993911743164062,40.751655578613281,20.5,2.2,1,5.64
2,2015011200,0,0,11.5,2.4,1,3.40
1,2015011200,-74.005897521972656,40.740089416503906,6.5,7.5,1,1.10
1,2015011200,-73.988510131835938,40.731601715087891,16,2,2,4.40
1,2015011200,-73.984291076660156,40.754791259765625,13,1.7,1,3.90
1,2015011200,-74.004310607910156,40.71954345703125,10.5,2.35,1,2.20
1,2015011200,-73.964347839355469,40.756252288818359,12,0,1,3.40
2,2015011200,-73.87322998046875,40.774085998535156,20,4.1,2,6.50
1,2015011200,-73.977210998535156,40.729106903076172,5.5,0,1,1.00
2,2015011200,-74.006362915039063,40.743869781494141,6,0,1,1.51
1,2015011200,-73.981246948242188,40.741233825683594,5.5,1,1,.90
1,2015011200,-73.776756286621094,40.645088195800781,52,10,1,18.50
1,2015011200,-74.004531860351563,40.742179870605469,6,0,2,1.00
1,2015011200,-73.992515563964844,40.725391387939453,7.5,1.75,1,1.80
2,2015011200,-73.989067077636719,40.670070648193359,13,2,1,3.36
1,2015011200,-74.007881164550781,40.740467071533203,55.5,10,1,19.80
2,2015011200,-73.857582092285156,40.736110687255859,52,5,1,7.33
1,2015011200,-73.9869384765625,40.747806549072266,21.5,0,1,6.50
2,2015011200,-73.983909606933594,40.749862670898438,9,0,1,2.31
2,2015011200,-73.992790222167969,40.74273681640625,7.5,1.6,2,1.70
1,2015011200,-73.991043090820313,40.733924865722656,19,4.06,1,5.40
1,2015011200,-73.9783935546875,40.763145446777344,4.5,0,1,.60
2,2015011200,-73.874870300292969,40.774158477783203,23,3,2,7.60
2,2015011200,-73.978317260742188,40.741550445556641,5.5,1.2,1,1.26
2,2015011200,-73.984275817871094,40.759071350097656,6,0,2,1.23
2,2015011200,-73.92816162109375,40.865650177001953,15,0,1,4.80
2,2015011200,-73.985649108886719,40.752819061279297,3.5,0,1,.50
1,2015011200,-73.994102478027344,40.733604431152344,9.5,2.15,1,2.60
2,2015011200,-73.945549011230469,40.822536468505859,3,0,1,.15
1,2015011200,-73.956626892089844,40.771175384521484,6,1.7,1,1.40
1,2015011200,-73.986480712890625,40.730270385742188,5,1,1,.80
1,2015011200,-73.983879089355469,40.761455535888672,10.5,3.5,1,2.50
2,2015011200,-74.002677917480469,40.723709106445313,24.5,3,1,7.82
1,2015011200,-73.979942321777344,40.759933471679688,5,1.26,1,.80
1,2015011200,-73.983955383300781,40.731815338134766,11,3.05,1,2.80
2,2015011200,-73.9449462890625,40.813880920410156,5,0,2,.74
1,2015011200,-73.992225646972656,40.725139617919922,16,1,1,5.00
2,2015011200,-73.98046875,40.742488861083984,20.5,5,2,6.58
2,2015011200,-73.962265014648438,40.771343231201172,6.5,1.25,5,1.38
2,2015011200,-73.980003356933594,40.751838684082031,8.5,0,2,2.11
1,2015011200,-73.983192443847656,40.744518280029297,4.5,1.45,2,.70
1,2015011200,-73.783554077148438,40.648578643798828,52,5.81,1,21.90
2,2015011200,-73.988311767578125,40.748886108398437,8,0,1,1.68
2,2015011200,-73.988197326660156,40.737663269042969,14,2.9,2,4.24
1,2015011200,-73.985984802246094,40.762153625488281,12.5,0,1,3.30
1,2015011200,-88.372161865234375,29.248661041259766,9,3,2,1.90
1,2015011200,-73.983024597167969,40.756320953369141,6.5,1.5,3,1.30
1,2015011200,-73.961006164550781,40.768722534179687,26,0,1,8.70
1,2015011200,-73.88531494140625,40.773044586181641,27,5.65,2,9.40
2,2015011200,-74.004249572753906,40.742443084716797,9.5,2.5,1,2.54
1,2015011200,-73.9808349609375,40.755802154541016,8,0,1,1.40
1,2015011200,-73.862663269042969,40.768985748291016,40,5,1,14.70
2,2015011200,-73.984718322753906,40.768489837646484,7.5,0,5,1.68
1,2015011200,-73.984809875488281,40.724437713623047,18.5,0,2,5.50
1,2015011200,-73.955108642578125,40.735378265380859,15,0,1,4.30
2,2015011200,-73.963813781738281,40.766036987304688,9.5,0,1,2.34
1,2015011200,-73.954147338867188,40.781478881835938,15.5,0,1,4.70
1,2015011200,-73.986785888671875,40.766609191894531,9,2,1,2.30
1,2015011200,-73.972648620605469,40.764873504638672,9,0,1,2.30
2,2015011200,-73.988037109375,40.738533020019531,13,2.7,1,3.98
2,2015011200,-73.862716674804688,40.768928527832031,37,5,1,13.04
1,2015011200,-73.981781005859375,40.762363433837891,6.5,0,2,.90
2,2015011200,-73.9876708984375,40.719791412353516,13,2.5,1,3.24
2,2015011200,-73.872962951660156,40.774158477783203,23,5.77,2,8.20
2,2015011200,-73.977035522460938,40.751529693603516,6.5,5,1,1.20
1,2015011200,-73.982498168945313,40.756755828857422,24.5,5.15,1,8.50
2,2015011200,-73.978363037109375,40.745891571044922,5.5,0,2,1.08
2,2015011200,-73.978599548339844,40.753604888916016,8,0,1,1.90
1,2015011200,-74.011383056640625,40.703151702880859,35,7.25,1,11.70
1,2015011200,-73.993217468261719,40.752670288085938,8,2.32,1,2.20
1,2015011200,-73.988243103027344,40.731311798095703,14.5,2,2,3.80
1,2015011200,-73.987190246582031,40.759456634521484,9.5,2.7,1,2.30
2,2015011200,-73.988265991210937,40.779304504394531,11.5,3,1,3.27
1,2015011200,-73.929367065429688,40.867198944091797,4,0,1,.30
1,2015011200,-73.977813720703125,40.746192932128906,14,1,1,3.40
2,2015011200,-73.96124267578125,40.768833160400391,12,3.12,1,3.45
1,2015011200,-73.970184326171875,40.793960571289063,10,0,1,2.10
1,2015011200,-73.984527587890625,40.736732482910156,7.5,0,1,1.40
1,2015011200,-74.006431579589844,40.740482330322266,11,0,1,2.40
1,2015011200,-73.989006042480469,40.726711273193359,10.5,1,1,2.80
1,2015011200,-73.984199523925781,40.755088806152344,15.5,0,1,4.50
1,2015011200,-73.994773864746094,40.724773406982422,10,0,2,2.40
2,2015011200,-74.007713317871094,40.747180938720703,12,2.5,1,3.10
2,2015011200,-73.957908630371094,40.7176513671875,10,2.1,1,2.59
2,2015011200,-73.954391479492188,40.76422119140625,16,0,1,5.15
2,2015011200,-74.009017944335938,40.715816497802734,18.5,0,1,5.24
1,2015011200,-73.997856140136719,40.721729278564453,10,0,1,2.30
2,2015011200,-73.975990295410156,40.744510650634766,5.5,1,3,1.16
2,2015011200,-73.873252868652344,40.77410888671875,22.5,0,1,7.90
2,2015011200,-74,40.73455810546875,15,0,5,4.04
1,2015011200,-73.9202880859375,40.830726623535156,4,0,2,.50
1,2015011200,-74.009254455566406,40.715175628662109,9.5,2,1,2.40
2,2015011200,-73.972015380859375,40.762466430664063,9.5,0,1,2.15
2,2015011200,-73.791458129882813,40.644950866699219,52,11.47,1,17.45
1,2015011200,-73.958587646484375,40.760772705078125,52,6,1,.00
2,2015011200,-74.002006530761719,40.741165161132812,7.5,1.6,1,1.74
2,2015011200,-73.788154602050781,40.640823364257813,52,11.47,6,19.25
2,2015011200,-73.989250183105469,40.757789611816406,4,0.9,6,.51
2,2015011200,-73.988639831542969,40.748771667480469,7,0,1,1.68
2,2015011200,-73.978424072265625,40.757953643798828,3.5,0,1,.35
2,2015011200,-74.003662109375,40.722358703613281,21.5,4.4,6,6.24
1,2015011200,-73.992645263671875,40.743034362792969,3.5,0.95,1,.50
2,2015011200,-73.964141845703125,40.773086547851563,32.5,4,2,10.94
1,2015011200,-73.995574951171875,40.721710205078125,14.5,2,1,4.20
1,2015011200,-73.986549377441406,40.761791229248047,9.5,0,1,2.30
2,2015011200,-73.994308471679688,40.743606567382813,9.5,2,1,2.53
2,2015011200,-73.99359130859375,40.752353668212891,7,1.5,4,1.38
2,2015011200,-74.001228332519531,40.731048583984375,9.5,0,2,2.51
2,2015011200,-73.970840454101563,40.747440338134766,6.5,1,6,1.77
2,2015011200,-73.984672546386719,40.769443511962891,6,1.3,3,1.49
2,2015011200,-74.008468627929687,40.720252990722656,6.5,0,1,1.12
