VendorID,pickup_datetime,pickup_longitude,pickup_lattitude,fare_amount,tip_amount,passenger_count,trip_distance
1,2015012200,-73.988471984863281,40.758838653564453,14.5,3.15,1,3.80
2,2015012200,-73.9832763671875,40.738658905029297,5,1.89,2,.63
1,2015012200,-73.96441650390625,40.807075500488281,4.5,0,1,.60
2,2015012200,-73.957992553710938,40.765304565429688,9.5,2.16,1,2.70
1,2015012200,-73.992118835449219,40.753917694091797,13.5,2.95,1,3.80
1,2015012200,-73.994735717773437,40.755290985107422,7,0,1,1.40
2,2015012200,-73.994781494140625,40.745159149169922,6,1.46,3,1.25
1,2015012200,-73.969619750976563,40.760391235351563,7,0,1,1.80
1,2015012200,-73.990287780761719,40.744274139404297,5,1,1,.70
1,2015012200,-73.987083435058594,40.720535278320313,9,1,1,1.90
1,2015012200,-73.982872009277344,40.762577056884766,19.5,2,1,6.00
2,2015012200,-73.986190795898437,40.743396759033203,8.5,0,1,2.11
2,2015012200,-73.986656188964844,40.722251892089844,10,2.26,1,2.73
2,2015012200,-73.985549926757813,40.762210845947266,6,1.46,5,1.16
2,2015012200,-73.983970642089844,40.743747711181641,8,1.86,1,1.89
2,2015012200,-73.983963012695312,40.744190216064453,4.5,1.16,1,.80
2,2015012200,-73.996429443359375,40.744537353515625,18.5,0,1,5.22
1,2015012200,-73.976325988769531,40.7449951171875,13,0,1,3.20
1,2015012200,-74.012779235839844,40.702114105224609,16,3.46,1,5.30
2,2015012200,-74.004173278808594,40.722110748291016,15,0,1,4.22
1,2015012200,-73.983680725097656,40.721569061279297,14,0,2,4.10
2,2015012200,-73.991279602050781,40.723670959472656,10.5,2.2,2,2.29
1,2015012200,-74.013504028320313,40.704372406005859,13.5,6.35,1,4.00
1,2015012200,-73.954994201660156,40.777431488037109,12.5,1,1,3.50
2,2015012200,-74.006782531738281,40.719852447509766,15.5,3.36,3,3.46
1,2015012200,-73.996551513671875,40.763374328613281,4.5,1.15,2,.80
2,2015012200,-73.927749633789063,40.704193115234375,14,0,1,3.57
2,2015012200,-73.985527038574219,40.747230529785156,3.5,0.5,1,.54
1,2015012200,-73.955192565917969,40.735767364501953,19.5,5.2,1,6.00
1,2015012200,-73.972274780273438,40.756332397460937,7.5,0,1,1.50
2,2015012200,-73.980812072753906,40.750202178955078,11.5,2.56,1,2.74
1,2015012200,-73.99114990234375,40.760265350341797,12.5,0,1,3.30
1,2015012200,-73.990760803222656,40.755992889404297,18,2,1,5.60
2,2015012200,-73.976287841796875,40.763912200927734,9.5,0,1,2.20
1,2015012200,-73.998451232910156,40.760715484619141,30.5,6.35,1,9.50
2,2015012200,-73.987846374511719,40.72119140625,9,2.58,1,1.83
1,2015012200,-73.961784362792969,40.704387664794922,3.5,0,1,.50
1,2015012200,-73.992210388183594,40.721511840820313,12.5,0,1,2.90
2,2015012200,-73.782127380371094,40.644718170166016,52,13,1,17.54
1,2015012200,-73.978622436523437,40.777603149414063,8.5,0,1,2.10
1,2015012200,-73.989250183105469,40.730155944824219,17,0,1,5.40
1,2015012200,-73.992195129394531,40.728969573974609,27.5,5.75,1,9.20
1,2015012200,-73.988861083984375,40.741901397705078,19.5,3.5,1,5.40
2,2015012200,-74.00897216796875,40.713848114013672,13.5,2.96,1,3.94
1,2015012200,-73.994499206542969,40.739002227783203,8.5,1.2,1,2.10
2,2015012200,-73.984809875488281,40.728302001953125,26,0,6,6.88
1,2015012200,-73.98419189453125,40.758255004882813,18,3.85,1,5.00
2,2015012200,-73.975852966308594,40.765571594238281,11.5,0,1,2.80
1,2015012200,-73.986968994140625,40.755367279052734,22,5.82,1,6.20
2,2015012200,-74.004539489746094,40.741809844970703,16.5,0,5,4.44
1,2015012200,-73.865936279296875,40.77093505859375,30,0,2,10.50
2,2015012200,-73.870994567871094,40.7738037109375,22,0,1,6.92
1,2015012200,-73.988494873046875,40.753959655761719,3,0,1,.20
1,2015012200,-73.991485595703125,40.759811401367188,22.5,4.75,1,6.70
1,2015012200,-73.981758117675781,40.764682769775391,9,2.05,1,1.50
1,2015012200,0,0,7,1,3,1.40
2,2015012200,-73.981765747070312,40.746547698974609,6,1.46,1,1.07
1,2015012200,-74.000457763671875,40.730136871337891,11,0,3,2.80
2,2015012200,-73.973251342773438,40.763919830322266,12,1.7,2,3.14
2,2015012200,-74.004562377929687,40.751991271972656,6,1.82,1,1.08
1,2015012200,-73.98712158203125,40.719814300537109,25,5.25,1,8.10
1,2015012200,-73.993095397949219,40.747390747070313,6.5,0,1,1.20
2,2015012200,-73.985618591308594,40.75,5.5,1.7,3,.95
2,2015012200,-73.981361389160156,40.780521392822266,4,0,1,.49
2,2015012200,-73.976158142089844,40.744823455810547,6,0,1,1.16
2,2015012200,-74.001579284667969,40.730861663818359,6.5,1.56,1,1.32
1,2015012200,-73.955047607421875,40.820350646972656,5.5,0,1,1.00
2,2015012200,-73.994644165039062,40.731765747070312,13,3.58,1,3.46
2,2015012200,-73.988418579101563,40.719871520996094,10,2.26,1,2.59
1,2015012200,-73.973045349121094,40.752578735351563,7.5,0,2,1.70
2,2015012200,-73.973014831542969,40.755340576171875,4,0,1,.58
1,2015012200,-73.983436584472656,40.754692077636719,3,1,1,.10
2,2015012200,-73.960433959960937,40.761753082275391,10,0,2,3.08
2,2015012200,-73.975509643554688,40.752719879150391,9.5,2.16,2,2.47
