VendorID,pickup_datetime,pickup_longitude,pickup_lattitude,fare_amount,tip_amount,passenger_count,trip_distance
2,2015010200,-73.980911254882812,40.759288787841797,5,0,3,.69
2,2015010200,-74.004112243652344,40.752010345458984,5,0,1,.89
2,2015010200,-73.948219299316406,40.784313201904297,4,0.7,1,.68
1,2015010200,-73.973777770996094,40.784431457519531,19,0,3,5.60
1,2015010200,-73.998275756835938,40.722774505615234,7.5,0,1,1.40
2,2015010200,-73.970428466796875,40.756290435791016,6,0,1,1.22
2,2015010200,-73.982345581054687,40.757221221923828,9,1.9,1,2.05
1,2015010200,-73.97998046875,40.743278503417969,6,1,1,1.40
1,2015010200,-74.008041381835938,40.739303588867188,3,0,1,.20
1,2015010200,-74.001701354980469,40.741058349609375,4.5,0,1,.70
1,2015010200,-73.954032897949219,40.770626068115234,3.5,1.2,2,.40
2,2015010200,-73.945205688476563,40.778453826904297,15.5,0,1,4.71
2,2015010200,-73.948410034179687,40.781410217285156,9.5,0,1,2.69
2,2015010200,-73.945343017578125,40.7906494140625,5.5,0,1,1.08
1,2015010200,-73.973907470703125,40.752254486083984,7,1.65,1,1.60
2,2015010200,-73.980461120605469,40.727130889892578,4,0,4,.42
1,2015010200,-73.959236145019531,40.763347625732422,4,0,1,.70
1,2015010200,-73.98968505859375,40.735408782958984,5.5,0,1,1.00
1,2015010200,-73.979621887207031,40.766128540039063,6,0.01,2,1.00
1,2015010200,-74.007331848144531,40.741050720214844,14,3.05,1,3.90
1,2015010200,-74.005706787109375,40.740287780761719,5.5,0,2,.60
2,2015010200,-74.004081726074219,40.74200439453125,5.5,0,1,1.00
2,2015010200,-73.971778869628906,40.757316589355469,7.5,0,3,.93
1,2015010200,-73.955718994140625,40.640743255615234,7,0,1,1.50
2,2015010200,-73.989578247070313,40.729873657226563,5.5,1.2,1,1.32
1,2015010200,-74.002723693847656,40.739757537841797,7,0,1,.80
2,2015010200,-73.987045288085938,40.722278594970703,15.5,0,1,4.27
1,2015010200,-73.969924926757813,40.79461669921875,4.5,2,1,.70
2,2015010200,-73.987777709960937,40.738258361816406,14,1.5,2,3.48
2,2015010200,-73.958938598632813,40.763763427734375,15.5,2,3,4.82
2,2015010200,-73.816841125488281,40.702526092529297,6,1.3,1,.91
2,2015010200,-73.995231628417969,40.754589080810547,8.5,1.8,5,2.02
1,2015010200,-74.006973266601563,40.743282318115234,10,0,1,2.70
1,2015010200,-73.9849853515625,40.728122711181641,5,0,1,.80
1,2015010200,-73.980049133300781,40.734966278076172,11.5,0,1,2.90
1,2015010200,-74.006675720214844,40.744102478027344,8,1.85,1,1.60
2,2015010200,-74.004188537597656,40.751949310302734,11,2.3,1,2.80
2,2015010200,-73.942779541015625,40.837257385253906,9.5,2,1,2.28
2,2015010200,-73.990501403808594,40.734779357910156,7,1.5,3,1.54
2,2015010200,-73.982292175292969,40.775291442871094,5.5,0,5,.93
1,2015010200,-73.969535827636719,40.785186767578125,12.5,0,2,3.60
1,2015010200,-73.979347229003906,40.763038635253906,7.5,0,3,1.80
2,2015010200,-73.873085021972656,40.774127960205078,32,6.5,1,11.62
2,2015010200,-73.862777709960937,40.769039154052734,23,0,3,7.71
2,2015010200,-74.008377075195312,40.735729217529297,8.5,1.8,1,1.78
1,2015010200,-73.98138427734375,40.744449615478516,8,1.86,3,2.00
2,2015010200,-73.971870422363281,40.676246643066406,-2.5,0,1,.03
1,2015010200,-73.984260559082031,40.74591064453125,4,0,1,.50
1,2015010200,-73.985969543457031,40.762371063232422,12.5,0,1,3.00
2,2015010200,-73.99200439453125,40.750331878662109,6.5,1,1,1.49
2,2015010200,-73.990089416503906,40.756820678710937,26.5,6.75,1,9.54
1,2015010200,-73.950790405273437,40.714122772216797,13,0,1,4.10
2,2015010200,-73.949684143066406,40.780738830566406,17,3.5,1,5.33
1,2015010200,-73.982124328613281,40.778171539306641,4,0,1,.70
1,2015010200,-73.9912109375,40.750240325927734,5.5,1.35,2,.90
1,2015010200,-73.925346374511719,40.752227783203125,9.5,2,1,2.40
2,2015010200,-73.955169677734375,40.707450866699219,29,0,1,7.98
2,2015010200,-73.990219116210938,40.719173431396484,11.5,0,5,3.28
1,2015010200,-73.987808227539062,40.721126556396484,4.5,0,1,.60
2,2015010200,-74.00103759765625,40.730876922607422,7.5,0,1,1.71
1,2015010200,-73.981483459472656,40.763751983642578,21,0,2,6.60
1,2015010200,-73.989288330078125,40.726509094238281,5,0,1,.80
2,2015010200,-74.008270263671875,40.741359710693359,17,2,5,4.55
1,2015010200,-74.002487182617188,40.750171661376953,55.5,0,3,15.00
2,2015010200,-73.935432434082031,40.803653717041016,13.5,0,1,4.29
1,2015010200,-74.006065368652344,40.740280151367188,10.5,0,1,2.20
1,2015010200,-73.98724365234375,40.720508575439453,13,1.5,3,3.40
1,2015010200,-74.006050109863281,40.708038330078125,12.5,0,1,3.40
2,2015010200,-73.808845520019531,40.759273529052734,14,0,1,3.64
1,2015010200,-73.961128234863281,40.775009155273438,6.5,0,1,1.20
1,2015010200,-73.97906494140625,40.740440368652344,7,1,1,1.90
1,2015010200,-73.984527587890625,40.748081207275391,6.5,0,4,1.40
2,2015010200,-73.987289428710938,40.729324340820313,5.5,0,2,.97
1,2015010200,-74.0008544921875,40.730705261230469,10,0,3,2.60
2,2015010200,-74.008209228515625,40.741199493408203,8,0,1,1.60
1,2015010200,-74.078125,40.805339813232422,50,0,3,1.50
2,2015010200,-73.967819213867188,40.756050109863281,5,0,2,.93
2,2015010200,-73.995407104492187,40.759750366210938,4,0.9,1,.70
2,2015010200,-73.943199157714844,40.847415924072266,20,0,1,6.86
1,2015010200,-73.988319396972656,40.741256713867188,28.7,6,1,7.90
2,2015010200,-73.983505249023437,40.726852416992188,15.5,3.2,6,3.72
2,2015010200,-73.987899780273437,40.721240997314453,17,0,3,4.81
2,2015010200,-73.790870666503906,40.646476745605469,31.5,0,6,11.24
2,2015010200,-73.997703552246094,40.741451263427734,9.5,1.5,1,1.93
2,2015010200,-73.992279052734375,40.747539520263672,6,0,1,1.31
2,2015010200,-73.985267639160156,40.763713836669922,10.5,0,2,2.97
1,2015010200,-74.000068664550781,40.733028411865234,7,1.7,2,1.70
1,2015010200,-73.988410949707031,40.759346008300781,21.5,0,1,7.20
1,2015010200,-73.987770080566406,40.732563018798828,6.5,0,1,1.00
1,2015010200,0,0,47.5,0,3,16.60
1,2015010200,-73.987411499023437,40.7557373046875,4,0,1,.60
1,2015010200,-73.987403869628906,40.764125823974609,7,0,1,1.20
2,2015010200,-73.985702514648437,40.760238647460937,4.5,0,2,.66
2,2015010200,-73.981033325195313,40.744796752929687,8.5,2.7,2,1.98
1,2015010200,-74.006912231445313,40.740859985351563,17,3.65,1,5.20
2,2015010200,-73.953895568847656,40.788078308105469,17.5,1,1,5.22
2,2015010200,-73.941436767578125,40.798603057861328,5,0,1,.77
1,2015010200,-73.94256591796875,40.754108428955078,7,0,1,1.20
2,2015010200,-73.971176147460938,40.7979736328125,11.5,1,1,2.56
2,2015010200,-74.032699584960937,40.6265869140625,4,0,1,.00
1,2015010200,-73.988510131835938,40.734992980957031,9,3,2,2.30
