VendorID,pickup_datetime,pickup_longitude,pickup_lattitude,fare_amount,tip_amount,passenger_count,trip_distance
1,2015010400,-73.992500305175781,40.744785308837891,5,1.85,2,.80
2,2015010400,-73.963485717773438,40.802757263183594,4.5,1,5,.61
2,2015010400,-73.873252868652344,40.773975372314453,29.5,7.07,1,9.90
2,2015010400,-73.988983154296875,40.763668060302734,7,1.5,6,1.25
2,2015010400,-73.984909057617188,40.742900848388672,3,0,1,.15
2,2015010400,-74.008476257324219,40.712181091308594,18,3.7,3,5.92
1,2015010400,-73.90093994140625,40.746761322021484,6,0.7,2,1.10
1,2015010400,-73.992324829101563,40.715160369873047,26.5,0,1,8.70
1,2015010400,0,0,17.5,3.7,1,5.20
1,2015010400,-73.995590209960938,40.727058410644531,13.5,2.95,1,3.50
2,2015010400,-73.988319396972656,40.750259399414063,6.5,1,1,.99
2,2015010400,-73.990676879882813,40.719161987304688,5.5,1,6,.61
1,2015010400,-74.005172729492188,40.71929931640625,5.5,1.35,1,1.10
2,2015010400,-73.989707946777344,40.757297515869141,16,4.95,1,3.86
1,2015010400,-73.988059997558594,40.764549255371094,8.5,2.45,2,1.80
1,2015010400,-73.98663330078125,40.722244262695313,21,0,4,5.50
2,2015010400,-73.958015441894531,40.800910949707031,6,0,1,1.06
2,2015010400,-73.996253967285156,40.733043670654297,16,0,5,4.62
2,2015010400,-73.968055725097656,40.800453186035156,23,7.05,1,7.58
2,2015010400,-73.954475402832031,40.774173736572266,7.5,1.6,1,1.80
1,2015010400,-73.989631652832031,40.756271362304688,10,2.25,1,2.50
2,2015010400,-73.993995666503906,40.732925415039063,4.5,1.5,2,.59
1,2015010400,-73.960990905761719,40.796958923339844,21,0,2,6.40
2,2015010400,-73.9718017578125,40.689613342285156,11,2,2,2.96
1,2015010400,-73.987075805664063,40.757713317871094,20.5,4.35,1,6.40
1,2015010400,-73.993484497070313,40.721527099609375,2.5,0,2,.00
1,2015010400,-74.002708435058594,40.733417510986328,7,0,2,1.00
1,2015010400,-73.997802734375,40.763961791992188,8,1,1,1.50
1,2015010400,-73.988288879394531,40.741069793701172,14.5,3.15,1,4.20
1,2015010400,-73.990165710449219,40.723239898681641,6.5,1,1,.90
1,2015010400,-73.988441467285156,40.756622314453125,5,0,2,.90
2,2015010400,-73.985443115234375,40.744350433349609,5,0,1,1.00
1,2015010400,-73.953041076660156,40.776149749755859,11,2.4,1,2.70
2,2015010400,-73.992645263671875,40.748630523681641,20.5,6.3,5,6.19
2,2015010400,-73.968940734863281,40.7608642578125,8.5,1.8,3,1.75
1,2015010400,-73.984146118164063,40.759941101074219,6,1.4,1,.80
1,2015010400,-73.94854736328125,40.789016723632813,16.5,3.55,3,5.20
1,2015010400,-73.987907409667969,40.720649719238281,13.5,2.95,1,3.00
2,2015010400,-74.007049560546875,40.739910125732422,3,0,5,.07
1,2015010400,0,0,6.5,0,1,1.00
1,2015010400,-73.98822021484375,40.727821350097656,11,0,1,2.40
2,2015010400,-73.966262817382813,40.761886596679688,3.5,0.8,1,.44
1,2015010400,-74.005332946777344,40.736770629882813,6.5,0,1,1.30
1,2015010400,-73.962432861328125,40.671836853027344,5,1.2,2,.70
2,2015010400,-74.007064819335937,40.716171264648438,10,2.1,1,2.22
2,2015010400,-73.948715209960938,40.777935028076172,5,1.1,1,1.18
1,2015010400,-74.001609802246094,40.734432220458984,29,0,3,9.40
2,2015010400,-73.994422912597656,40.745933532714844,5.5,0,3,.98
2,2015010400,-73.987373352050781,40.733108520507812,5.5,0.68,6,.94
1,2015010400,-74.005111694335938,40.733253479003906,7,0,2,1.20
1,2015010400,-73.96649169921875,40.804313659667969,5,1.55,1,.90
1,2015010400,-73.98779296875,40.721481323242187,5.5,0,3,.70
1,2015010400,-73.987022399902344,40.720924377441406,9.5,1.5,1,2.20
2,2015010400,-74.006477355957031,40.744529724121094,9.5,2,6,2.67
2,2015010400,-73.991828918457031,40.735649108886719,4,0.01,1,.40
1,2015010400,-73.987770080566406,40.732440948486328,9.5,1.62,1,1.80
2,2015010400,-73.993797302246094,40.727428436279297,6,1,3,.91
2,2015010400,-73.991844177246094,40.722225189208984,6.5,1.4,2,.98
2,2015010400,-73.980850219726563,40.742088317871094,5,0,1,.96
1,2015010400,-73.988235473632813,40.779308319091797,10,1,4,2.40
2,2015010400,-73.956108093261719,40.767650604248047,4,0,1,.38
1,2015010400,-73.976119995117188,40.751682281494141,34,0,1,11.10
2,2015010400,-73.96820068359375,40.75537109375,8,2.12,6,1.60
2,2015010400,-73.992286682128906,40.745273590087891,14,2.5,5,4.14
1,2015010400,-73.994476318359375,40.724689483642578,11,0,1,2.90
2,2015010400,-73.990135192871094,40.741767883300781,7,0,2,1.58
1,2015010400,-73.969139099121094,40.760810852050781,14,0,1,3.50
1,2015010400,-74.000518798828125,40.729946136474609,8,2,2,1.50
2,2015010400,-73.955917358398438,40.772220611572266,7.5,1.6,1,1.58
1,2015010400,-73.995849609375,40.744163513183594,32.5,6,2,9.50
1,2015010400,-73.995147705078125,40.725116729736328,9,2.05,1,2.00
1,2015010400,-73.984100341796875,40.725360870361328,25.5,5.35,1,6.90
1,2015010400,-73.992294311523438,40.758197784423828,20,0,1,6.10
2,2015010400,-73.862930297851563,40.768783569335938,33.5,9.83,1,11.58
2,2015010400,-73.996261596679687,40.725051879882812,6,0,1,.74
2,2015010400,-73.987396240234375,40.755542755126953,31.5,8,1,8.08
2,2015010400,-73.990119934082031,40.766857147216797,11,2.3,1,3.20
1,2015010400,-74.006645202636719,40.737621307373047,22.5,4.75,2,5.20
2,2015010400,-73.964515686035156,40.760307312011719,6.5,1.4,3,1.27
2,2015010400,-73.989883422851562,40.731891632080078,7.5,1.6,1,1.47
1,2015010400,-73.993721008300781,40.721199035644531,10,2.25,1,2.50
2,2015010400,-73.997566223144531,40.746513366699219,11.5,2.4,1,3.19
2,2015010400,-74.006599426269531,40.733028411865234,5.5,0,1,.98
1,2015010400,-73.964004516601563,40.803073883056641,8,1.8,1,1.50
1,2015010400,-73.988899230957031,40.752765655517578,9,2,1,2.20
2,2015010400,-73.947196960449219,40.779960632324219,18.5,4.75,1,5.92
2,2015010400,-73.95404052734375,40.774703979492188,5,1,3,.72
1,2015010400,-73.976318359375,40.748275756835938,5.5,1.35,2,1.10
1,2015010400,-74.00115966796875,40.733509063720703,2.5,0,1,.00
1,2015010400,-73.997703552246094,40.716835021972656,4.5,1.15,1,.70
1,2015010400,-73.983543395996094,40.726173400878906,5.5,2,1,.70
1,2015010400,-73.784774780273437,40.648597717285156,48.5,13.75,1,18.40
2,2015010400,-73.986801147460938,40.719577789306641,8,1.7,1,1.45
2,2015010400,-73.944511413574219,40.746284484863281,12,0,2,3.06
2,2015010400,-73.980903625488281,40.744716644287109,8,0,3,1.37
2,2015010400,-73.9801025390625,40.743198394775391,11,0,1,3.18
2,2015010400,-73.781936645507813,40.645027160644531,37.5,7.6,1,12.51
2,2015010400,-73.989768981933594,40.733486175537109,8.5,0,2,1.83
1,2015010400,-73.986984252929688,40.718330383300781,3,0,2,.20
1,2015010400,-73.988227844238281,40.723403930664063,8,1.85,2,1.60
2,2015010400,-74.010353088378906,40.718906402587891,18,2,1,3.84
1,2015010400,-73.978355407714844,40.761543273925781,5,0,2,.80
1,2015010400,-73.985008239746094,40.724388122558594,10.5,2.35,2,2.60
1,2015010400,-73.993667602539063,40.720874786376953,7.5,2.2,1,1.30
2,2015010400,-73.988502502441406,40.731418609619141,4,0.9,1,.47
2,2015010400,-73.990638732910156,40.744758605957031,11.5,2.4,1,3.23
1,2015010400,-73.874458312988281,40.774101257324219,35,7.25,1,11.90
2,2015010400,-74.001190185546875,40.751808166503906,6.5,0,1,1.29
2,2015010400,-73.993316650390625,40.757556915283203,4.5,1.5,2,.68
1,2015010400,-74.008132934570313,40.741062164306641,14,0,1,3.50
1,2015010400,-74.000442504882813,40.727279663085938,5,1.5,2,.80
1,2015010400,-73.998504638671875,40.745189666748047,3.5,0,1,.40
1,2015010400,-73.983169555664063,40.725910186767578,6,1.5,1,.70
2,2015010400,-73.999549865722656,40.728618621826172,14,0,1,3.33
2,2015010400,-73.871047973632812,40.773792266845703,23,5.77,1,7.46
1,2015010400,-73.990608215332031,40.745777130126953,27.5,8.6,1,7.60
1,2015010400,-73.995864868164063,40.744075775146484,7,0,1,1.40
2,2015010400,-73.982734680175781,40.729633331298828,19.5,4,2,5.08
2,2015010400,-73.782302856445313,40.644588470458984,13,0,1,3.94
1,2015010400,-73.987495422363281,40.721675872802734,7.5,1,1,.90
2,2015010400,-73.983734130859375,40.764373779296875,10.5,2.2,6,2.63
2,2015010400,-73.969810485839844,40.687839508056641,13.5,0,1,3.70
1,2015010400,-73.986465454101563,40.766918182373047,5,0,2,.90
2,2015010400,-73.949295043945313,40.781330108642578,5.5,0,1,1.12
1,2015010400,0,0,15.5,4.2,1,4.00
1,2015010400,-73.94873046875,40.717159271240234,22,3,1,6.90
2,2015010400,-73.980972290039063,40.744590759277344,11,2,3,2.87
2,2015010400,-73.970001220703125,40.762958526611328,5,1.1,5,.80
2,2015010400,-73.98095703125,40.761520385742187,8,0,2,1.60
2,2015010400,-74.002906799316406,40.734161376953125,8.5,2,1,1.83
2,2015010400,-73.979011535644531,40.750259399414063,7,1,1,1.22
1,2015010400,-73.981887817382812,40.772861480712891,6.5,0,1,1.40
1,2015010400,-73.979721069335938,40.727069854736328,6,1,1,.90
2,2015010400,-73.949249267578125,40.823066711425781,5,0,3,.67
1,2015010400,-73.989898681640625,40.756820678710937,8,0,1,.90
1,2015010400,-73.934722900390625,40.696807861328125,4.5,0,3,.60
1,2015010400,-73.98675537109375,40.759113311767578,14.5,0,1,3.30
2,2015010400,-73.9818115234375,40.752979278564453,9,1.9,1,2.28
